timeStamp,tripID,accData,gps_speed,battery,cTemp,dtc,eLoad,iat,imap,kpl,maf,rpm,speed,tAdv,tPos,deviceID
16:28:24,170,5815dcc7ac03a8d90f61c6a716845c0005bb1acae7ec595bfaf1610f0bdda5f5b46c68ee168f3c02e5222ef7b5692b117cd699c8bd20721d86709f4ece2039e2,116.0,11.412,35.271,0,43.531,35.199,1.233159,10.57,492.14,1846.0,116.0,17.838,26.136992,2
05:20:04,7,e02f4a9b0b66a8ecb2ea183ac057749f47aaeb829f67fdd7690ff4ff12d8c4f7f675eb858ee14572be279c4d374f48b7ae4f9a722b7c9522457fe8675beb4884,49.05,11.102,20.136,1,71.898,40.746,1.358072,9.89,306.71,3129.3,49.1,24.818,68.063483,16
22:01:31,78,ea4d55533f4778cf131fc0b5cb51f072d568145f9d5fdd82aea89df5a5e9dc8cbdea032c9a5a15367a243b36578603011be8b59f32596c198c9b971c3a0fa3cf,49.61,12.469,32.0,0,30.868,30.135,3.270943,9.81,451.76,2984.9,49.6,47.108,34.36415,12
20:10:45,22,8a263c14beb13f096da16ac4567e9347528c2a623b8e739dc7cfc7f768d654f343281fef862eba5339942e0f16e0a0fd2398631693aca88597fdb75b3e075d9d,0.0,11.872,58.716,1,63.178,18.458,2.17103,12.54,353.48,2519.9,0.0,29.593,58.168379,22
17:15:09,75,d7810a17f13d6e8b20ebfeb26e9061a63bea266b5e064c8cdfb54708f259b2c13016657aa2f46bcf0695cb976cb1677247b390e99cdf58ef28205910da9f1b74,35.24,12.686,8.458,0,45.971,26.307,3.658623,13.94,177.5,2107.9,35.2,17.253,81.833201,22
07:35:17,120,e76f9431c211c91c83ed2f29624da09a0e162f493e234d48cc3e80d3a8e74b8d553443f250ea7d36a1bc95e2aec41aa9a0b4382f35c83f0708bba3b284e7fab2,61.53,12.632,64.317,0,55.943,41.935,3.879891,14.62,123.54,3356.6,61.5,30.45,56.27774,12
19:25:27,190,1af0b35a8bffdd514d952e3c3c989640ad7dfb87c05b967c517b9fc25efe34dc12fb3a35e39475bf0da4a47ae1cd43c55aa2030fed6ff25631c2d79c057bb14a,84.36,11.479,6.468,0,35.383,21.301,1.627158,19.06,161.12,4602.4,84.4,19.913,78.403166,11
09:37:54,36,eb6cc0b09fbccfe524247892874e16edcbc2a741adfa267a0f315ecd8ab7d61f0869c453532460d60e3679a53f03532ea0f68edca44a3c1bf4319b81a499d144,28.83,12.874,79.878,0,68.308,21.862,3.571592,10.41,321.02,2323.4,28.8,39.439,96.528208,22
11:36:22,0,7a5360b5604bb02e3469e0264a22c8228aa442f318df5f06bbfa415ace6eb1cf8e37a0c8527715d6546930c99a4557dcdd98f03785bd99dc9b853552f66442e4,46.65,12.724,68.439,0,62.579,25.836,2.958159,12.41,315.2,2131.1,46.6,49.649,96.784382,16
23:44:10,10,8696a32c3b3d57bc4737d1927ea699fe725eb01e85458b1794b617aece715e5148799406306d7c57066547f7112f6a5c61a4a2941ff14f6a33f9e34330c85ca5,85.27,12.674,35.665,0,45.84,16.356,3.406035,18.02,88.93,671.7,85.3,46.439,48.81745,11
08:25:45,224,1d93b7d99539d17e310fe1f35b5cbfe6a58a046956b366d337400a0892c47b0731e11e717a6c4101f40f5caa4629ec24eda5f0be4020e294b86c774d5c2b0496,67.77,12.419,5.077,0,79.516,16.704,3.29295,9.21,79.71,1731.7,67.8,41.493,45.986588,2
00:31:08,182,922f4a73ea776e6a6460ccaebe7353f646efd5452388969bf2f301a7e8a35acbb264fd472601caedb11513fec76ebe612a0cd999cc43670ae7223dbba5547de4,57.87,11.109,19.913,0,49.338,26.32,1.25215,19.8,70.68,2780.9,57.9,34.346,95.266975,11
10:15:59,221,e8d14c089804b128a3d17e2086a656b803acc146f17bbe1821cc8aa0f201eb1b5edc9cc4ae7065ee6bb5efbc7a3787a25281344e9d6da6b7eb28b2642e33ebfa,54.5,13.866,11.155,0,59.103,39.871,3.55007,11.45,175.68,4166.8,54.5,20.222,77.071187,22
05:14:09,162,6397d5dc926b56a13915492cf09c9c89595d6bb1dd35a45200cdb36042ae88789d256cf6c83e9be62b576bdeab4dc56642d38b02b3788c876962a22e6480367b,55.04,12.309,71.124,1,51.513,18.495,3.922002,6.01,373.31,1779.7,55.0,14.989,40.856766,23
06:42:12,220,e5876ea68c6b469abf35b052041d902a9c8bcb73867d94ed743328bfde5c8cb6ae6cbbdd6ede8db2b75b94dc4e8945aa36690f30a4c057b11670149d1aaf36d8,86.64,12.55,54.363,1,34.302,20.654,1.443745,19.91,122.96,1498.9,86.6,33.286,57.402498,12
05:02:51,83,5fe715b5bc19929f59c388a25fe96ad6c4610aeca7ce7b685fa09d25eea6d08d3654e3a23c1b2b32eb53254fb56588ebcd4e6206af602ebe92a9a6f4b033a984,127.48,11.8,25.977,0,40.592,42.388,2.32173,6.39,352.89,3143.1,127.5,20.487,38.589985,12
13:13:54,178,fd6a0f9a76d3350df3a3da8295d0b8738352c2e19123a4e8d189523ba03ee63d587ca09edf01805da3d6580add5fbfa4fc1319e9cda4f16850bd675d28a3ad44,48.2,11.029,9.495,0,73.369,42.766,1.024764,14.57,228.88,3706.2,48.2,29.509,81.351487,11
03:59:14,106,5d75d02fd46ab7daaa822fdeb1987576959658869c172818d7b878676373cb0eae68b4c58923e6d8e9a6a0d290701979ff9578251c7dad72f876affb24c1308c,66.23,13.305,23.448,0,56.22,16.495,3.842717,16.56,475.72,3824.1,66.2,13.185,13.748879,22
18:29:14,154,6f612c4105515ac96b1d9e2a2252912e6767ce9adb4d0e83bb6740e014ecad220d8aa48ad5ff5f58fdfe2fb65a43e4bc57bca77767e92f27fc0e38f7bed664cd,130.3,13.771,23.575,1,64.353,31.594,1.61735,11.64,74.15,1750.2,130.3,10.867,39.360666,13
11:05:40,81,f56cf8433628139fe140bfc29070aba224f2da0007694fc4f874e239c651b175bb788e23f78c42a7e2c40e70e6716be3727407323dda3df2b28784fc986dd2ea,11.86,11.328,20.107,1,44.588,19.345,1.49733,9.28,92.81,2655.0,11.9,5.42,92.26697,2
16:10:25,242,bc94119017c0355ee6828ca511b133b5d3b678bbe051cae752fa96c816fbb472923d0c25a6eddd9c12deea342a335c553ce87175cab1a4c2cd47e27c5da83420,76.53,11.497,65.998,0,49.036,38.073,2.041312,10.25,258.35,2245.1,76.5,38.842,58.000486,16
12:55:25,133,6e3b8585d04874d541314d58e11a4534d0216e3a04cfd7eaa9e79f5186a885958ebe1bb6cbe088c4b96e2cb428d10e3a447bfdd7e24b0238b2de86042d2a5c41,43.25,13.051,75.018,0,62.727,27.613,1.957773,14.61,161.77,1224.0,43.3,42.205,25.895371,13
13:15:37,157,4966c907dbd589c0b6b23bad2ddcac44f248354187f70ae000eb25b65745bd76a622209d2fdc22b8f71ea6d4cbd3b46f573b1390c646b7e38cd9f60296565894,61.26,11.892,71.861,0,44.654,33.595,2.136496,19.6,83.32,3117.2,61.3,31.638,9.971681,13
05:10:40,164,44b395e4512faab538ef8c09aef1baa0735ed2bbf7de4ec90b2f08d50bc77c3efc1674c8b6ac7eac826a9fd2a482122303f395f958e34e5089d14116bc8d637c,13.01,13.576,23.991,0,60.583,28.984,2.575208,5.93,212.88,1094.9,13.0,49.941,48.239384,16
03:37:09,29,23e8c60627b1ed4f4be7d266ec5c33f94fac2bd92ef8c9afeb43710e16dec112e8cd8c57b9beb36028e71c4553160f26708eeb963799a12501c6c8f69534196f,70.97,12.67,6.113,0,78.686,29.494,3.657183,12.77,355.27,4025.3,71.0,40.391,7.897836,16
10:17:49,164,0cb3dbfb438b28c83769ba9b3d63954ffa58dbfcf6cbf61be94726a767ddbe99cd979d54dc835c32e101be80e14f5a39cffed35a25879f98b8096f665144431c,28.7,13.134,29.824,0,71.38,35.273,3.182647,16.59,375.7,2317.3,28.7,5.663,10.15172,13
13:19:15,226,15df1aad257a2441151c1b508302e357bcbe1699a6f318258a03fa6d83287bad9765b2b2a6e7de17cefe1728a9f1ac6d49909974c599c94febd5622945fe0a05,28.84,13.309,61.775,0,42.912,27.181,2.538256,19.12,354.28,794.5,28.8,43.548,81.457755,2
19:16:01,109,89b3ac3283902529a14a016bc036cb3f962590b252100523bba0a733faa6b73404bd12488209935f83587f8fec03b1ca7a4c0650a3d837081d7359bf0e2e92a5,55.21,12.185,10.427,0,34.565,21.2,1.459011,9.33,473.08,2369.5,55.2,0.278,61.481299,16
08:22:03,133,619443c5fa9f37078a6f0b9cfa1138c9e7b61e00f31c09e76c604cb69bb7804bb00afc31ed7ffb78b2aae8397d3cc6d257b406f8e9c2ac0ba904827f9e39aebe,66.96,12.781,15.52,0,53.599,33.174,2.609107,14.99,344.2,500.0,67.0,3.354,74.600552,1
08:40:25,76,e3ee543f7702e7e6d9f673a84fb7fcab812c10eabd5fd7d77a3ec27de49c9573a3f362ab53f366a73739ffc47033d7e1cf9430760509766a9c8f1ac37db62db6,38.5,13.414,27.162,0,34.415,35.626,1.631122,17.94,463.65,4719.0,38.5,17.116,1.269432,13
18:28:30,223,902d9cef5a2d235841f00bd4868c838cea229db32ba75dc1450614db1b775c49051deed07c65e621dd41c6eb6539fb28be919eb8190e038fc965dd9057bfc043,21.12,12.328,53.784,0,61.829,36.667,3.645873,16.0,226.38,1640.3,21.1,44.328,39.295265,11
16:35:47,68,aa30613a28e2942faf6a5918da443b02b438c96d67f94b837a132fa5b91fac39a964f803b26471e9c8eef698cf48926ed6433ebc98a59b27cd9eaec84db156f8,22.27,13.946,66.998,1,62.039,43.495,2.953075,17.67,380.44,3648.8,22.3,21.764,37.069225,23
07:03:46,66,47a3d9fe1b98ba002bdfae363c94c899860605b2d9436549d5ffbdfa10234490293b92a6144f5bfac165d5270b560736d8a0af0a19405e7693b4487b7312f7e7,34.1,12.816,42.519,1,34.349,23.539,3.502264,11.82,397.46,2810.2,34.1,5.12,9.159528,11
06:41:08,130,03b4b294ac04df410bf80c26df2ecefc67f3b5b48f6f442f0ef9b5692c9a7efa4ab659d2cc39cf1391d227dd7e514d98c2c4a27eae2289b07c9f9d7262f01d38,52.47,13.594,72.082,0,71.973,44.035,1.252151,9.54,131.68,3147.4,52.5,25.676,48.6339,23
10:54:59,86,9d4413694f7f59b01c430fc1043fb2b38cd87afdbaf259f494e5c1e5ebdadbf431e01f31c7d78e912ef438a892b9ab6f297964534d6c4278589481d942697cb3,51.44,11.052,16.209,0,24.434,25.765,3.773064,7.12,235.72,3572.0,51.4,3.671,60.624304,13
15:09:15,22,bd5bc723eb5b10f819b859574ce69923efb64efb7e9d26dc535ba1aa16702f6586a7f2ad3af80ea3c40e92e26297432380c05ab137beae038eea791a81848165,95.23,11.344,53.545,0,24.101,27.655,3.098212,6.44,109.11,1935.5,95.2,16.234,81.603602,1
17:53:39,21,4184d037ccd5d7f2acbcfebb84fea208330f444ef723be67bdb4ee00f29c0d3671c79acef9f6ed9d4b1ecb55f23bd8b225dba0ab418e0244e6bda7bade83a6e6,45.43,12.275,19.908,1,54.426,34.04,3.601386,12.0,350.07,2383.4,45.4,30.714,70.897646,1
13:20:47,189,cafed0acd1f1c31444ee022730f09294be3b41b2f8a806f06df36998cbdf17b317fe8c4f2629ebd3fc4bc8345584fcf15281af793d763ed0da498b1f6e14295a,29.1,11.827,22.773,1,65.814,18.827,1.103438,6.1,326.81,1906.3,29.1,28.341,68.160303,12
12:55:29,211,41f574bba12af879a9a8bf75d1a08e97ef463a189b87de1e58d5dd2d60c2b5465fa1ab48c7614521681fa35fdd8f92b074061fa0a28c7973b20b68a78f825929,9.12,12.335,53.101,1,23.419,15.526,3.501884,16.51,346.72,2922.4,9.1,16.841,93.871638,11
07:41:27,95,e4123581ef6e2f6fa54b5bbef3314295292eb748125d35e6f97a2c8c29c0b8fad902db25b1bb1bc47e1b3f45fcd4c8f17347071177452ce05470afc61a541cde,45.65,13.198,7.588,1,49.203,42.362,3.216362,9.1,126.99,3944.8,45.7,5.014,49.373458,16
00:01:07,207,acc1e58e2533afab7b7228d3c2b489437d5e8e6b03c3b5ffd97f35402f7eab4209e7e0cc9c55370f8d81557c861ea3d8e92c16ff9c8a8f481cb0730423940d9d,34.18,12.554,50.885,0,54.291,27.414,3.84039,5.53,117.2,2179.2,34.2,15.746,87.575347,13
17:37:15,60,659ef2918c68842ff2322c0b4bb92a5423c924490595bd188526ba71efb6a6bca9b2c3c6b9ec7b622f36238f2aede2ecf24f66415a3061f5974de7c3abcb1dbd,42.29,11.532,7.468,0,56.011,21.148,1.805938,14.43,335.98,1358.9,42.3,33.864,97.940939,12
12:22:00,210,9b4c06bb5ecc017b257ede876c9ae9ec5981e104c7f22180021ede103de72849aa19042f01495424fe0ab25a1bdf801e87d96d9a4edb5f2205bf185a8e7bde67,36.69,11.919,75.622,0,76.98,31.287,3.797357,16.74,161.15,2887.5,36.7,32.98,4.898358,12
12:18:39,72,88994841b899b6052cd772b2469e2e7f8ed931221f45b0e618c6e7cea080c0f095de339f82e97cbe871e81c08cd9aa69a3b93577dc9dfb7085095d2fe1a47846,81.46,12.45,76.697,1,74.881,42.267,3.264286,19.53,374.7,2458.4,81.5,43.646,48.889164,1
23:40:39,73,7607e7dee28c97f13f8750171bdf729458bea707d979c2a27de649b58d32f005e85d5c8a7e436572b8ab993db96c583dde184a463f02daa81584a1d11e4963fb,75.69,11.871,20.244,0,61.099,28.468,2.104384,18.53,459.36,3353.5,75.7,47.428,75.824992,12
01:31:27,5,d8dae0a4383796d7ad0c592f43637c918f4eabb562f8cc6b1afa825eb75af62abe2b6b619d5a834eaf76f66fea94e4236a5a641c7be3f3a6f4bc66f5685b35e2,11.47,12.563,27.243,0,47.669,16.596,1.746501,17.93,214.0,3876.7,11.5,4.253,72.808762,16
11:35:31,93,5dacdf89ad3e12d8767b51d5813d5a647fdbddc444419e966bf1d70a5c45c03d1bec32300a283be1c1a3b7317db3952642b29ff6149c4aeb9fdd679a50677bc7,68.42,11.065,6.995,1,45.506,31.398,2.628472,6.5,180.81,3561.8,68.4,21.442,62.876098,22
16:43:39,216,8b319136ab13ced54cdc52b86186986988a5ebfd616b091c24b4342f98b73ae3ef8762847f5ecb3094327554848e9cb469e5fc5b03db389009652b3bbb309db8,29.32,12.746,25.046,1,40.979,20.727,1.741097,7.28,395.43,2606.9,29.3,1.201,37.243386,16
19:08:04,87,80b3d70ffd7711258e96e2beaaab0470455b9077790308dd9332bc84c37e46f48913a8ebcc359a6cd4502650eb2dfb4052dadb9f1139082b1b63fb39923c4450,8.53,12.621,38.762,1,30.619,39.345,1.709877,5.83,60.82,1424.8,8.5,33.097,12.4023,23
09:43:36,175,2e8f037f2dde613ffdb03bdf0b22881fa1d76ae1410183fdae98f73041532bcbdbdb4fdf3e5fb4bcbe15a3baf78e9930300c98c488a96654953ab9c141f39648,81.88,12.086,41.439,0,49.345,39.248,3.834132,5.24,238.06,3163.7,81.9,25.43,52.115911,16
20:42:02,103,706dca45e0dc8530890ac71d7e5684a0232d72ffe79405136398adf83722eb1d88c2481652c81be5f36636b1e57df35e9143302ca81c5fb07332119eba8105c5,86.06,11.946,40.207,1,68.48,20.399,3.589579,18.37,145.05,2264.3,86.1,34.903,16.443003,2
10:03:23,94,9c11ff0403b9db6753cb15cc0fd56dfce1000fc9762cd570feb981b365b0391f3158eda06a75acb461ea1bed75bcedb8f8aeeb6a1eb654a41d18ae7519b7cd45,23.99,12.975,40.588,0,74.53,20.068,2.409459,14.81,330.65,2260.3,24.0,46.44,34.675622,22
12:56:55,66,a664cf21e5a1caad92d7c5a210fec728db8cef210aabba7abb8263fd0f8e81ca1515683c6c66f4b794481331c79cea7da1fa26e67bf6867e311a230db657276f,90.78,12.25,25.908,0,39.364,33.488,1.470229,7.08,181.65,1923.7,90.8,36.752,77.109378,11
21:12:15,213,8d8ffcb9efc742d9111a179314cec974d402172835187d46fe78f296277b13d06206e7fd474879e1b86b0969db80b8b9b4073e58ae6b9185595449268dfeee6a,66.14,11.153,38.949,0,37.577,43.211,1.927837,7.47,201.51,1230.5,66.1,41.82,61.909189,12
23:58:20,38,0efe211907ce1285c475af7f88298fd739e578e3be41f524fc8c98451e0d4d7cc239fdaec83d69a2a21e4e050097a145c70279568b5cceb36cb575aafa7c5740,79.16,11.371,69.272,0,49.109,44.489,3.212097,15.65,151.63,3524.6,79.2,43.967,4.048327,13
08:18:01,60,b9ef31481c7d18e2d157bbfeddab28250e4fff28626be2ddfcf241bde34f61b9d37fc475a4ec7bfd814007ff5c99c22ae85cec4565ec1df0f6d971f9197111bf,54.61,12.486,40.923,0,31.511,24.479,3.518674,17.86,371.53,3623.0,54.6,12.676,83.573295,23
07:50:36,144,28c38ef3cc4364984e35c0f384a8c2be27805004b98de00ef72f200940dce6f8fcf9bc5f0c9ddbe3f8be51cad3def17c337af00ec0087924ae3d563e025605d2,2.62,13.601,45.15,0,42.866,27.185,3.132655,7.34,271.14,2061.5,2.6,47.883,92.628512,13
05:31:50,218,c7bfddd05b521e09cbcf2ef9cdbd7a29de205447994aa74422fdec027c3c7f5a8965317116ff53fdea266471a3d8e694195ddf49d0d8c5ebe4fd01194a340a8e,134.16,11.996,66.467,1,31.85,22.456,3.538188,13.64,248.28,2520.7,134.2,24.327,6.857007,12
15:54:01,72,66d7eb3cc6f66f6a7ea73c044fcdc73bfdd882ede555f1c532aea81a9860a994922bc1a27745eda39fed997b5cf04ef4ce0561c1b41ba1a461ddb894af56b4d3,32.54,12.863,70.512,1,68.529,26.652,3.822347,7.22,433.94,2588.8,32.5,20.632,65.012031,13
18:17:18,167,e8383436bf48ec5125e2606faaa7cb32bdb8d9f4572b6e774c7d8c5afaed33ea3e24110500e5824290f71f10ecbe58fca11f4bbcb57a3c60282a88946f014dba,40.8,13.793,31.699,0,64.319,25.747,3.022349,7.6,108.68,2695.4,40.8,14.567,43.332867,13
01:28:04,20,f7196db4dbb79a78c204361a1dcc88f19def7d7da7dd68d2363bf6771f2bfa4a34698add970c99cfde0f9d43fed13b6e1c860c0510aeae5ac7b81d0c26be1012,64.41,12.82,8.535,0,57.829,20.205,3.38441,9.98,302.28,3527.6,64.4,49.792,4.090581,16
06:27:00,48,bd41144bb7a9e53427c0f463d5e3d9c008319b9041e2663c75334fe137ddcfb4ddf9cb12c0313d9bd5c27e427832d3151c3f6e6ff4446851c2f840c9c6a9f587,64.17,13.439,73.375,0,53.765,20.337,3.857864,5.15,423.52,924.5,64.2,31.27,57.038017,16
04:28:13,2,c81bd9f2eeb40f0e2ea5908f7594e648378f583d397481641ad58a575ee2c43a318e4093c04ce74806ef9d7cd2775035fafc4ff478b9426692849dd530a94cee,62.41,13.546,9.053,0,20.885,26.13,1.179191,13.44,137.07,4133.2,62.4,43.6,33.669201,1
14:55:22,170,3ec19ea5759b1ebd763b396d1c652fbc10c8a2bed0b83aff8de8f3a88ac7a39d4ca9f87c8d89e279aa66c081498d5f9dbfc15c8f606aba6cf9e541747ad8e204,81.47,11.845,35.838,1,38.964,21.907,2.135553,13.58,348.15,1977.2,81.5,19.079,13.436383,11
09:33:38,133,73c99b9352018bfff3fee14c5298b4beda59f5065826059c35045294461df2a88d1a057522612d03705982e0f49bea855a5dc2354b5dd7055f0c2de7634a2e13,48.37,11.059,55.094,0,26.536,37.92,1.241784,8.18,493.47,1795.9,48.4,14.069,67.658221,1
06:07:01,187,34ae93ef5ad0d28a7c41d38a75dadecff6dbeb18831482887c1b501933f313ce682a05d39f88e2d8a25960ef83bf2d37e2f626e7ae20e2872436eac200d4abea,55.89,11.867,29.853,0,56.224,27.13,1.348492,13.7,312.21,3435.6,55.9,24.953,40.79448,16
07:39:24,7,19e244edfbf5587d4fbd2f1599de94628bc0b6094391d8d0df1a6de9199cc0ad7a21c7df1d4694a04517b9c534e373e9bd868b020979a2b869ddf0a7a121fac0,50.97,13.397,53.894,0,35.623,29.421,2.359151,18.41,245.3,1474.3,51.0,20.71,64.254489,11
22:25:29,138,41aad9a1b3cdf600921fb65b17387a6bbdeab70940200316e4967a1d615b78a896d3ff548643ec4cbc61b75237d3a11b409b86ddf049e22574c7ec03815e25cd,56.56,12.777,50.786,0,68.339,33.02,2.054346,9.71,296.0,2073.6,56.6,11.682,51.615329,2
02:22:21,57,4e647944a39f00c60cc7eff77689075da6c5256334d5aa958f33e26f87246a8082e5221f57b2b777fe27ef1fe5de079a42ad6cf5d7b5787349945332975965a8,99.96,11.927,42.758,0,46.728,26.893,3.229216,16.18,67.02,2990.9,100.0,36.93,17.712334,11
07:28:18,118,e0cdea8a4e1ded90b08cb3244a8e9b4b6d1e064b328c20cb788aca06bde04bdf137df6dc5884d69af802f135d9e3aff5121633234cd9c7336112e255da44657b,53.41,12.673,44.294,0,78.41,35.495,2.719,16.21,222.85,3046.1,53.4,26.585,88.543785,23
13:57:00,177,19a7dd6759daeaa4fff048728b248d10f35a223ea314f148cef092d76c4ab0340088b8fde2bb530189943c0ba4d05000900a0eb2cbff14f58ca321e81e23461d,52.5,11.861,57.552,0,31.076,37.803,2.950475,16.8,371.07,1969.5,52.5,47.4,45.371741,23
10:16:17,42,80b4a038b809b7b02a3d4c93ea628136b219a1354e9e793f8d9b89eb10f16df4077178af03562da55f0423e12de73a324b7decea4e8c256512884a268e1b4413,37.9,13.847,55.135,0,50.059,22.446,3.405881,9.19,98.05,2150.2,37.9,12.293,52.549164,11
14:10:22,228,5f166f1a2d0f94f2baffd87a7e6216ab37e3f03fc545db014ca4136d3a3cdab9dae7b6d5ebb4ebea5be221cd323bf96e37c6329da7dc3c87fbd306a18f0eac41,96.75,11.998,78.895,0,40.091,42.449,1.960987,15.64,367.34,3874.0,96.8,49.131,22.40637,13
02:20:21,93,19754ec13f106477031cbbaf510431f65ae77ac0f52b0d3495edc181027befb70ef5c7af66013d9c43e92892a9e348c00d983b44e38de9ac2a42119834d0b8ea,81.36,12.394,36.983,0,39.388,34.406,1.737522,18.88,189.56,3472.0,81.4,4.741,83.932997,11
22:54:04,104,830f2e44d4d2e2240e7a6666b7e5a5d71d486a7313c7c1c96dd97330df881c9f0f16053d9dddf46d0757a9fe70f343ab9405b74baa82247762caa65c013e9b75,82.32,11.84,30.484,0,68.448,32.423,2.663957,16.49,123.81,2853.6,82.3,48.349,6.403066,11
02:27:30,66,a4c24435438912afe4d916ac8cfdcc5b8bcb0312e59a4de985a8e3cbbb44b4c0c4b71fb1846e474e025f7b817aac74e6881add91e1dd7d8e020e55d5f5034269,58.56,13.657,28.315,0,31.818,34.93,3.312773,10.9,327.94,2997.3,58.6,15.494,53.080972,22
14:37:50,128,c8b7e7ac778d4a1e8298ae09295aede5e86abc4b724b5bed38735e4b3534e25d7a5cdaf6338fd6f37ea6a69db4160d9c91dd3b2c4e16dbde4e19828a78c7a1f5,75.18,11.385,51.295,0,42.604,35.16,1.680622,11.59,402.77,2472.6,75.2,27.681,48.957903,16
02:02:06,219,74c5e8a7544a70b96d116cd817908a2c3e361747c2590dbee322b793d45c01b08420f997d1f7be6038dc80833ebd1a510027ba681b1bcc2d320968c88c411803,42.9,11.707,71.81,0,57.046,44.191,3.987434,6.01,225.51,1730.4,42.9,23.434,32.852989,16
22:31:47,80,678cc7fa4f7dd9e7950c73924dda7627467b869932a733965de724f82dd31a5bb248567ca8ca99cff712230dfa73d3d271fb40661139996891ccdfc063700fbe,53.42,13.595,41.31,1,36.152,39.359,1.302246,10.41,161.06,2108.8,53.4,39.817,40.131687,16
02:25:36,162,ded8cbeebb049e003a6b293e18f91bebfc80f368f43c5d1b3b06365abc725a2a4131f3335aa7524ae63eace745b02aa68fa35ef27242427777ab825136eff2d8,57.43,11.641,74.599,0,22.025,28.258,1.211204,7.42,291.45,2974.0,57.4,7.256,57.512968,22
09:27:19,160,3c438404a8cba14c89a28782d347860b78ad3bb86bbee65e0181bcff82758a894ec0c53883f2738e1071bc27fc1e51654c2c0605105d3854f4b8191354ed6cba,43.82,11.292,46.398,0,28.464,34.115,1.848304,16.22,350.69,2841.8,43.8,10.779,88.11433,16
05:36:03,133,c52f39c5eb0df8260309d917b09991d5b39ba364e37ede86cca982b5fe958a36f72394812765530135da6e59e915e589bfe5032d0d4c8e263e0b7e4c910a3ae7,72.08,13.453,62.071,1,58.244,43.268,1.424967,18.38,260.9,3219.1,72.1,23.427,79.206184,2
10:08:03,23,e9c1a77fd940a0e95ab2c253944beb1b6845bf3eac512778bc6faa3f0d73a00868da65512186dc5217dbee323e59decf6effc598add0c5ee00891443fbbe8da7,18.56,12.845,62.056,1,46.257,29.403,1.64522,18.62,289.73,1521.5,18.6,27.483,18.954725,2
13:52:28,105,73586c83932808bfaf41cd9be84e9d5e7529747bbde462b2baaac7d1633be6cbe3d1a880d02ece8a3548e2a71f6cc0e68c2dd9188945ee8d5bef72f31e55f038,63.26,12.089,56.113,0,51.109,20.842,1.022839,5.96,405.35,1268.1,63.3,46.992,9.855147,12
05:26:00,150,1c6ef039a71c0e74f55565b8bcdb327be6723bfe73b5c30e9d10195946156fb06542bd6351aa4aa1cf07d16d69ff84343d297be122327b7a0335649e1a4abd05,52.49,11.18,48.136,1,51.812,19.55,1.663375,6.4,193.47,2172.4,52.5,45.621,3.988638,2
17:12:32,100,e20b61fc143e42f90e084d998a7183900db27d0c46f7dc43df07ba394e273687bbcfcd4268f02bbc4c801c76951a6dafb65ad68eab49a416482dcb116c232729,0.0,12.96,43.258,0,66.261,31.417,3.874119,11.72,74.03,2399.4,0.0,22.974,40.51474,2
21:34:48,228,d82b3429f29166b67abe8c1eaec94d68024abb0f127ca620dc35526a117f845e3a7f59ef0bb11ba985b03de69499a0a8e109a797661f3d22771c946904286f77,0.0,13.335,76.026,1,58.385,24.535,3.007193,7.1,96.11,2502.8,0.0,15.442,28.812412,16
08:07:06,208,051c5e833e7b5fb2318723e8409ffb09415bd259bed688576ef8bfe1e3c4a3fd23d9310f1aa74213af87057e3a7bc350f168c208690733c2a6d1da83cf11772b,44.6,11.516,73.357,0,37.962,28.392,1.297619,19.95,258.53,1721.0,44.6,15.011,3.452864,23
20:28:11,103,388f1c95aef71671e3f88f1f9b8cd47f79413b90f260e4e2d78686e6bd364ebe7a529384c8269bbce3c232ded62b2abc45139ad0985ed6edc7077baf582651c7,60.65,12.211,27.24,0,71.559,19.81,1.241249,15.53,474.42,2018.5,60.6,10.551,20.386405,13
18:37:32,146,f6157198cc587c9a08062c2f51a77d012861610c0088c982762ec90f616f23a639530621470ec7916ff74142deb4514c65bd786e6b0342d0f9f16927d8e47c5c,46.05,13.488,55.105,0,28.127,38.787,1.845707,13.34,145.01,3302.8,46.0,22.75,68.01674,22
09:07:40,20,1f2d85c0d632009717fc858d89b1c1ba9654ba2e416fe30f19e0072987f2adc2d1629394da6e167b431944b24b3295df832cf4d0b9fa463832cdd3307c5d5114,24.47,12.832,8.777,0,47.247,29.314,3.65073,14.67,331.55,3360.5,24.5,46.306,67.849448,2
10:57:25,195,5a7f7ea54d06a963103e0c044fecbb0a9bee48d5425b69656f420e3cb8bcb79c38c4171ba4200da56f9ee8957563ae43706c4248b8d842c4f353b224511e61ad,30.68,12.514,44.889,1,67.539,33.9,3.56115,7.72,139.89,1754.4,30.7,46.337,76.472782,11
19:30:58,35,1ba43ab20b83e3331a1a5104c8cb0708d6121c0c1f207c1f68d61fc1f936fa98697c1a3a8429ec6e5679e391c294c30ff2f53f6f036821b42bc463c2192cd3c3,62.03,12.391,15.936,0,78.326,43.202,2.92635,9.8,159.84,2691.8,62.0,22.778,5.254176,12
20:11:28,188,44c397caa1b6e258ac879b05324be19c3ec245520a7796f094c2c728741075244f29ba0882ab827f7d7fd24f8ead74c53fe1c85511abb188df0873673c2830be,105.99,13.941,22.439,0,56.084,44.55,3.450681,16.95,300.11,1701.0,106.0,48.392,70.889482,12
